timestamp,required_yaw,required_pitch,current_yaw,current_pitch,yaw_speed,pitch_speed,distance,aircraft_lat,aircraft_lon,aircraft_alt,aircraft_heading,yaw_error,yaw_error_raw,pitch_error,total_error
2025-09-16 10:26:15,302.4,-3.0,326.3,-0.1,-30,3,1146.2,47.397947,8.547759,60.6,65.1,-23.900000000000034,-23.900000000000034,-2.9,24.07529854435873
2025-09-16 10:26:15,301.8,-3.0,326.1,-0.1,-31,3,1146.0,47.397948,8.547763,60.8,63.8,-24.30000000000001,-24.30000000000001,-2.9,24.472433471152815
2025-09-16 10:26:15,302.2,-3.0,325.7,-0.1,-30,3,1145.9,47.397957,8.547782,61.8,57.1,-23.5,-23.5,-2.9,23.678260071213003
2025-09-16 10:26:15,311.7,-3.1,323.5,-0.1,-15,3,1144.8,47.397959,8.547785,62.0,55.9,-11.800000000000011,-11.800000000000011,-3.0,12.17538500417955
2025-09-16 10:26:15,311.0,-3.1,320.4,-0.1,-11,3,1144.6,47.39796,8.547789,62.2,54.6,-9.399999999999977,-9.399999999999977,-3.0,9.867117106835186
2025-09-16 10:26:15,311.3,-3.1,317.0,-0.1,-4,1,1144.4,47.397962,8.547792,62.4,53.4,-5.699999999999989,-5.699999999999989,-3.0,6.441273166075156
2025-09-16 10:26:15,312.0,-3.1,314.3,-0.1,-1,1,1144.2,47.397973,8.547808,63.4,47.7,-2.3000000000000114,-2.3000000000000114,-3.0,3.7802116342871668
2025-09-16 10:26:15,319.3,-3.2,313.0,-0.1,8,2,1142.9,47.397975,8.547811,63.6,46.6,6.300000000000011,6.300000000000011,-3.1,7.021395872616793
2025-09-16 10:26:15,319.2,-3.2,312.4,-0.1,10,2,1142.7,47.397977,8.547814,63.8,45.5,6.800000000000011,6.800000000000011,-3.1,7.473285756613362
2025-09-16 10:26:15,319.7,-3.2,312.2,-0.1,12,2,1142.4,47.397985,8.547823,64.4,42.1,7.5,7.5,-3.1,8.115417426109392
2025-09-16 10:26:16,323.8,-3.2,312.7,-0.1,24,2,1141.5,47.397987,8.547826,64.6,41.1,11.100000000000023,11.100000000000023,-3.1,11.524755962709166
2025-09-16 10:26:16,324.0,-3.2,313.3,-0.1,23,2,1141.2,47.397989,8.547828,64.8,40.2,10.699999999999989,10.699999999999989,-3.1,11.140017953306886
2025-09-16 10:26:16,324.6,-3.3,315.0,-0.1,20,2,1141.0,47.397992,8.547831,65.0,35.7,9.600000000000023,9.600000000000023,-3.1999999999999997,10.119288512538835
2025-09-16 10:26:16,331.1,-3.3,317.7,-0.1,29,2,1140.7,47.398004,8.547843,66.0,35.1,13.400000000000034,13.400000000000034,-3.1999999999999997,13.776792079435651
2025-09-16 10:26:16,330.3,-3.3,320.3,-0.1,22,2,1139.3,47.398006,8.547845,66.2,34.3,10.0,10.0,-3.1999999999999997,10.499523798725349
2025-09-16 10:26:16,330.5,-3.3,323.0,-0.1,12,2,1139.0,47.398025,8.54786,67.7,28.9,7.5,7.5,-3.1999999999999997,8.154140052758475
2025-09-16 10:26:16,338.4,-3.4,326.3,-0.1,26,3,1136.8,47.398028,8.547862,67.9,28.2,12.099999999999966,12.099999999999966,-3.3,12.541929676090485
2025-09-16 10:26:16,337.4,-3.4,329.4,-0.1,14,3,1136.5,47.39803,8.547864,68.1,27.6,8.0,8.0,-3.3,8.653900854527974
2025-09-16 10:26:16,337.3,-3.4,331.5,-0.1,7,3,1136.2,47.398047,8.547874,69.3,23.4,5.800000000000011,5.800000000000011,-3.3,6.673080248281159
2025-09-16 10:26:16,343.0,-3.5,334.2,-0.1,17,3,1134.4,47.398049,8.547876,69.5,22.9,8.800000000000011,8.800000000000011,-3.4,9.433981132056614
2025-09-16 10:26:17,342.4,-3.5,336.0,-0.1,8,3,1134.1,47.398052,8.547877,69.7,22.3,6.399999999999977,6.399999999999977,-3.4,7.247068372797355
2025-09-16 10:26:17,342.3,-3.5,337.2,-0.1,5,3,1133.8,47.398069,8.547886,71.0,18.7,5.100000000000023,5.100000000000023,-3.4,6.129437168288801
2025-09-16 10:26:17,346.2,-3.6,338.4,-0.1,13,3,1131.9,47.398072,8.547887,71.2,18.2,7.800000000000011,7.800000000000011,-3.5,8.54926897459661
2025-09-16 10:26:17,346.2,-3.6,339.3,-0.1,10,3,1131.6,47.398086,8.547894,72.2,15.6,6.899999999999977,6.899999999999977,-3.5,7.7369244535538595
2025-09-16 10:26:17,349.4,-3.7,339.8,-0.1,20,3,1130.0,47.398088,8.547894,72.4,15.1,9.599999999999966,9.599999999999966,-3.6,10.252804494381007
2025-09-16 10:26:17,349.3,-3.7,340.6,-0.1,16,3,1129.7,47.398091,8.547896,72.6,14.7,8.699999999999989,8.699999999999989,-3.6,9.415412895885119
2025-09-16 10:26:17,349.4,-3.7,341.7,-0.1,13,3,1129.4,47.398105,8.547901,73.7,12.5,7.699999999999989,7.699999999999989,-3.6,8.49999999999999
2025-09-16 10:26:17,352.2,-3.7,343.4,-0.1,17,3,1127.8,47.398108,8.547902,73.8,12.1,8.800000000000011,8.800000000000011,-3.6,9.507891459203782
2025-09-16 10:26:17,352.1,-3.7,346.7,-0.1,6,3,1127.5,47.39811,8.547903,74.0,11.7,5.400000000000034,5.400000000000034,-3.6,6.48999229583521
2025-09-16 10:26:17,352.2,-3.8,346.7,-0.1,6,3,1127.2,47.398121,8.547906,74.9,10.2,5.5,5.5,-3.6999999999999997,6.62872536767062
2025-09-16 10:26:18,354.1,-3.8,349.3,-0.1,9,2,1126.0,47.398124,8.547907,75.1,9.9,4.800000000000011,4.800000000000011,-3.6999999999999997,6.060528029800713
2025-09-16 10:26:18,354.1,-3.8,349.3,-0.1,9,2,1125.7,47.398135,8.54791,75.9,8.6,4.800000000000011,4.800000000000011,-3.6999999999999997,6.060528029800713
2025-09-16 10:26:18,355.8,-3.9,350.6,-0.1,6,3,1124.4,47.398138,8.547911,76.1,8.3,5.199999999999989,5.199999999999989,-3.8,6.440496875241839
2025-09-16 10:26:18,355.7,-3.9,351.2,-0.1,7,2,1124.1,47.39814,8.547911,76.3,8.0,4.5,4.5,-3.8,5.8898217290508885
2025-09-16 10:26:18,355.7,-3.9,351.6,-0.1,5,2,1123.8,47.398154,8.547914,77.3,6.7,4.099999999999966,4.099999999999966,-3.8,5.59016994374945
2025-09-16 10:26:18,357.5,-3.9,352.2,-0.1,6,4,1122.3,47.398157,8.547915,77.5,6.5,5.300000000000011,5.300000000000011,-3.8,6.521502894272157
2025-09-16 10:26:18,357.4,-3.9,352.3,-0.1,5,4,1122.0,47.398159,8.547916,77.6,6.3,5.099999999999966,5.099999999999966,-3.8,6.360031446463111
2025-09-16 10:26:18,357.4,-4.0,352.8,-0.1,8,3,1121.7,47.398172,8.547918,78.5,5.4,4.599999999999966,4.599999999999966,-3.9,6.030754513325815
2025-09-16 10:26:18,358.7,-4.0,353.0,-0.1,7,4,1120.3,47.398174,8.547918,78.7,5.2,5.699999999999989,5.699999999999989,-3.9,6.906518659932793
2025-09-16 10:26:18,358.6,-4.0,353.5,-0.1,5,4,1120.0,47.398177,8.547919,78.9,5.0,5.100000000000023,5.100000000000023,-3.9,6.420280367709827
2025-09-16 10:26:19,358.6,-4.0,354.0,-0.1,8,3,1119.7,47.398188,8.54792,79.7,4.3,4.600000000000023,4.600000000000023,-3.9,6.030754513325858
2025-09-16 10:26:19,359.5,-4.1,354.2,-0.1,6,4,1118.5,47.398191,8.547921,79.9,4.1,5.300000000000011,5.300000000000011,-3.9999999999999996,6.640030120413621
2025-09-16 10:26:19,359.4,-4.1,354.5,-0.1,9,3,1118.2,47.398193,8.547921,80.1,4.0,4.899999999999977,4.899999999999977,-3.9999999999999996,6.32534584034737
2025-09-16 10:26:19,359.5,-4.1,355.0,-0.1,8,3,1117.9,47.398207,8.547923,81.0,3.3,4.5,4.5,-3.9999999999999996,6.020797289396148
2025-09-16 10:26:19,0.5,-4.2,355.7,-0.1,9,3,1116.4,47.398209,8.547923,81.2,3.2,4.800000000000011,-355.2,-4.1000000000000005,6.312685640834661
2025-09-16 10:26:19,0.4,-4.2,356.2,-0.1,5,3,1116.1,47.398212,8.547923,81.4,3.0,4.199999999999989,-355.8,-4.1000000000000005,5.869412236331668
2025-09-16 10:26:19,0.5,-4.2,357.0,-0.1,4,3,1115.8,47.398224,8.547925,82.2,2.5,3.5,-356.5,-4.1000000000000005,5.390732788777423
2025-09-16 10:26:19,1.2,-4.2,357.4,-0.1,4,3,1114.5,47.398226,8.547925,82.4,2.4,3.8000000000000114,-356.2,-4.1000000000000005,5.5901699437494825
2025-09-16 10:26:19,1.1,-4.2,357.5,-0.1,4,3,1114.2,47.398229,8.547925,82.6,2.3,3.6000000000000227,-356.4,-4.1000000000000005,5.4561891462815115
2025-09-16 10:26:19,0.9,-4.2,357.6,-0.1,3,3,1113.9,47.398231,8.547925,82.8,2.2,3.2999999999999545,-356.70000000000005,-4.1000000000000005,5.263078946776279
2025-09-16 10:26:20,1.0,-4.3,357.6,-0.1,4,3,1113.7,47.398244,8.547926,83.6,1.8,3.3999999999999773,-356.6,-4.2,5.403702434442504
2025-09-16 10:26:20,1.7,-4.3,357.6,-0.1,5,3,1112.3,47.398246,8.547926,83.8,1.8,4.099999999999966,-355.90000000000003,-4.2,5.869412236331652
2025-09-16 10:26:20,1.5,-4.3,357.8,-0.1,5,3,1112.0,47.398261,8.547928,84.8,1.4,3.6999999999999886,-356.3,-4.2,5.597320787662604
2025-09-16 10:26:20,2.2,-4.4,357.8,-0.1,7,4,1110.4,47.398263,8.547928,85.0,1.3,4.399999999999977,-355.6,-4.300000000000001,6.152235366108794
2025-09-16 10:26:20,2.0,-4.4,357.8,-0.1,5,4,1110.1,47.398266,8.547928,85.1,1.3,4.199999999999989,-355.8,-4.300000000000001,6.01082357085948
2025-09-16 10:26:20,2.0,-4.4,358.1,-0.1,5,4,1109.8,47.39828,8.547929,86.2,0.9,3.8999999999999773,-356.1,-4.300000000000001,5.805170109479983
2025-09-16 10:26:20,2.3,-4.4,358.4,-0.1,5,4,1108.2,47.398283,8.547929,86.3,0.9,3.900000000000034,-356.09999999999997,-4.300000000000001,5.80517010948002
2025-09-16 10:26:20,2.4,-4.5,358.7,-0.1,5,4,1107.9,47.3983,8.54793,87.5,0.6,3.6999999999999886,-356.3,-4.4,5.748912940721917
2025-09-16 10:26:20,2.9,-4.5,358.9,-0.1,6,4,1106.0,47.398302,8.54793,87.7,0.6,4.0,-356.0,-4.4,5.946427498927402
2025-09-16 10:26:20,2.7,-4.5,359.1,-0.1,4,4,1105.8,47.398305,8.54793,87.8,0.5,3.599999999999966,-356.40000000000003,-4.4,5.685068161420737
2025-09-16 10:26:21,2.8,-4.5,359.3,-0.1,4,4,1105.5,47.398307,8.54793,88.0,0.4,3.5,-356.5,-4.4,5.622277118748239
2025-09-16 10:26:21,2.9,-4.6,359.5,-0.1,4,4,1105.2,47.398316,8.547931,88.6,0.3,3.3999999999999773,-356.6,-4.5,5.640035460881416
2025-09-16 10:26:21,2.9,-4.6,359.4,-0.1,4,4,1104.2,47.398318,8.547931,88.8,0.3,3.5,-356.5,-4.5,5.70087712549569
2025-09-16 10:26:21,3.0,-4.6,359.6,-0.1,4,4,1104.0,47.398321,8.547931,88.9,0.3,3.3999999999999773,-356.6,-4.5,5.640035460881416
2025-09-16 10:26:21,3.0,-4.6,359.6,-0.1,4,4,1103.7,47.398331,8.547931,89.7,0.2,3.3999999999999773,-356.6,-4.5,5.640035460881416
2025-09-16 10:26:21,3.1,-4.6,359.6,-0.1,4,4,1102.5,47.398334,8.547931,89.8,0.1,3.5,-356.5,-4.5,5.70087712549569
2025-09-16 10:26:21,3.2,-4.7,359.6,-0.1,4,4,1102.2,47.398336,8.547932,90.0,0.1,3.599999999999966,-356.40000000000003,-4.6000000000000005,5.8412327466040725
2025-09-16 10:26:21,3.2,-4.7,359.6,-0.1,4,4,1102.0,47.398346,8.547932,90.6,0.0,3.599999999999966,-356.40000000000003,-4.6000000000000005,5.8412327466040725
2025-09-16 10:26:21,3.3,-4.7,359.7,-0.1,4,4,1100.9,47.398348,8.547932,90.8,360.0,3.6000000000000227,-356.4,-4.6000000000000005,5.841232746604108
2025-09-16 10:26:21,3.3,-4.7,359.8,-0.1,4,4,1100.6,47.398351,8.547932,91.0,360.0,3.5,-356.5,-4.6000000000000005,5.780138406647371
2025-09-16 10:26:22,3.3,-4.7,359.6,-0.1,5,4,1100.4,47.398367,8.547933,92.1,359.9,3.6999999999999886,-356.3,-4.6000000000000005,5.90338885725817
2025-09-16 10:26:22,3.4,-4.8,359.7,-0.1,5,5,1098.6,47.398369,8.547933,92.2,359.9,3.6999999999999886,-356.3,-4.7,5.981638571495265
2025-09-16 10:26:22,3.4,-4.8,359.7,-0.1,5,5,1098.3,47.398372,8.547933,92.4,359.9,3.6999999999999886,-356.3,-4.7,5.981638571495265
2025-09-16 10:26:22,3.4,-4.8,359.8,-0.1,4,5,1098.0,47.398384,8.547933,93.3,359.9,3.599999999999966,-356.40000000000003,-4.7,5.920304046246253
2025-09-16 10:26:22,3.4,-4.9,0.0,-0.1,4,5,1096.6,47.398387,8.547933,93.4,359.8,3.4,3.4,-4.800000000000001,5.882176467941098
2025-09-16 10:26:22,3.5,-4.9,0.0,-0.2,4,5,1096.3,47.398389,8.547933,93.6,359.8,3.5,3.5,-4.7,5.860034129593445
2025-09-16 10:26:22,3.5,-4.9,0.0,-0.4,4,4,1096.1,47.398403,8.547934,94.5,359.8,3.5,3.5,-4.5,5.70087712549569
2025-09-16 10:26:22,3.5,-4.9,0.1,-0.5,4,4,1094.6,47.398405,8.547934,94.7,359.8,3.4,3.4,-4.4,5.5605755097831375
2025-09-16 10:26:22,3.5,-4.9,0.1,-0.6,4,4,1094.3,47.398407,8.547934,94.8,359.8,3.4,3.4,-4.300000000000001,5.481788029466299
2025-09-16 10:26:23,3.5,-5.0,0.0,-0.6,4,4,1094.0,47.39842,8.547935,95.7,359.8,3.5,3.5,-4.4,5.622277118748239
2025-09-16 10:26:23,3.5,-5.0,0.1,-0.6,4,4,1092.6,47.398423,8.547935,95.8,359.8,3.4,3.4,-4.4,5.5605755097831375
2025-09-16 10:26:23,3.5,-5.0,0.1,-0.7,4,4,1092.3,47.398425,8.547935,96.0,359.8,3.4,3.4,-4.3,5.481788029466298
2025-09-16 10:26:23,3.5,-5.0,0.0,-0.7,4,4,1092.1,47.398437,8.547935,96.8,359.9,3.5,3.5,-4.3,5.544366510251645
2025-09-16 10:26:23,3.4,-5.1,0.2,-0.7,3,4,1090.7,47.398439,8.547935,97.0,359.9,3.1999999999999997,3.1999999999999997,-4.3999999999999995,5.440588203494177
2025-09-16 10:26:23,3.4,-5.1,0.1,-0.7,3,4,1090.5,47.398454,8.547936,97.9,359.9,3.3,3.3,-4.3999999999999995,5.499999999999999
2025-09-16 10:26:23,3.4,-5.1,0.0,-0.7,4,4,1088.9,47.398456,8.547936,98.1,359.9,3.4,3.4,-4.3999999999999995,5.560575509783137
2025-09-16 10:26:23,3.4,-5.1,0.2,-0.7,3,4,1088.6,47.398472,8.547937,99.1,359.9,3.1999999999999997,3.1999999999999997,-4.3999999999999995,5.440588203494177
2025-09-16 10:26:23,3.4,-5.2,0.2,-0.7,3,4,1088.3,47.398474,8.547937,99.3,359.9,3.1999999999999997,3.1999999999999997,-4.5,5.52177507691141
2025-09-16 10:26:23,3.4,-5.2,0.2,-0.7,3,4,1086.6,47.398477,8.547937,99.5,360.0,3.1999999999999997,3.1999999999999997,-4.5,5.52177507691141
2025-09-16 10:26:24,3.4,-5.2,0.0,-0.7,4,4,1086.3,47.398491,8.547937,100.4,360.0,3.4,3.4,-4.5,5.640035460881429
2025-09-16 10:26:24,3.3,-5.3,0.2,-0.7,3,4,1084.7,47.398494,8.547938,100.6,0.0,3.0999999999999996,3.0999999999999996,-4.6,5.5470712993434645
2025-09-16 10:26:24,3.3,-5.3,0.1,-0.7,3,4,1084.4,47.398504,8.547938,101.3,0.1,3.1999999999999997,3.1999999999999997,-4.6,5.60357029044876
2025-09-16 10:26:24,3.3,-5.3,0.3,-0.7,2,4,1083.3,47.398507,8.547938,101.4,0.1,3.0,3.0,-4.6,5.491812087098392
2025-09-16 10:26:24,3.3,-5.3,0.2,-0.7,3,5,1083.0,47.398509,8.547938,101.6,0.1,3.0999999999999996,3.0999999999999996,-4.6,5.5470712993434645
2025-09-16 10:26:24,3.2,-5.4,0.2,-0.7,3,5,1082.7,47.398511,8.547938,101.7,0.1,3.0,3.0,-4.7,5.57584074378026
2025-09-16 10:26:24,3.2,-5.4,0.3,-0.7,2,5,1082.5,47.39852,8.547939,102.3,0.1,2.9000000000000004,2.9000000000000004,-4.7,5.5226805085936315
2025-09-16 10:26:24,3.2,-5.4,0.2,-0.8,2,4,1081.5,47.398522,8.547939,102.5,0.2,3.0,3.0,-4.6000000000000005,5.491812087098393
2025-09-16 10:26:24,3.2,-5.4,0.4,-0.9,2,4,1081.3,47.398525,8.547939,102.6,0.2,2.8000000000000003,2.8000000000000003,-4.5,5.300000000000001
2025-09-16 10:26:24,3.1,-5.4,0.3,-1.0,2,4,1081.0,47.398534,8.54794,103.2,0.2,2.8000000000000003,2.8000000000000003,-4.4,5.215361924162119
2025-09-16 10:26:25,3.1,-5.5,0.3,-1.1,2,4,1079.9,47.398536,8.54794,103.4,0.2,2.8000000000000003,2.8000000000000003,-4.4,5.215361924162119
2025-09-16 10:26:25,3.1,-5.5,0.3,-1.1,2,4,1079.7,47.398539,8.54794,103.6,0.3,2.8000000000000003,2.8000000000000003,-4.4,5.215361924162119
2025-09-16 10:26:25,3.0,-5.5,0.3,-1.1,2,4,1079.4,47.398549,8.547941,104.2,0.3,2.7,2.7,-4.4,5.162363799656124
2025-09-16 10:26:25,3.0,-5.5,0.4,-1.1,1,4,1078.2,47.398552,8.547941,104.4,0.4,2.6,2.6,-4.4,5.110772935672255
2025-09-16 10:26:25,3.0,-5.5,0.3,-1.1,2,4,1078.0,47.398554,8.547941,104.6,0.4,2.7,2.7,-4.4,5.162363799656124
2025-09-16 10:26:25,3.0,-5.5,0.3,-1.1,2,4,1077.7,47.398567,8.547942,105.5,0.5,2.7,2.7,-4.4,5.162363799656124
2025-09-16 10:26:25,2.9,-5.6,0.3,-1.1,1,4,1076.2,47.39857,8.547942,105.6,0.5,2.6,2.6,-4.5,5.197114584074513
2025-09-16 10:26:25,2.8,-5.6,0.3,-1.1,1,4,1076.0,47.398572,8.547942,105.8,0.5,2.5,2.5,-4.5,5.1478150704935
2025-09-16 10:26:25,2.8,-5.6,0.4,-1.1,1,4,1075.7,47.398587,8.547944,106.8,0.6,2.4,2.4,-4.5,5.1
2025-09-16 10:26:25,2.7,-5.7,0.3,-1.1,1,4,1074.0,47.398589,8.547944,106.9,0.6,2.4000000000000004,2.4000000000000004,-4.6,5.188448708429139
2025-09-16 10:26:26,2.7,-5.7,0.3,-1.1,1,4,1073.8,47.398592,8.547944,107.1,0.7,2.4000000000000004,2.4000000000000004,-4.6,5.188448708429139
2025-09-16 10:26:26,2.7,-5.7,0.4,-1.1,1,4,1073.5,47.398605,8.547945,108.0,0.7,2.3000000000000003,2.3000000000000003,-4.6,5.142956348249516
2025-09-16 10:26:26,2.6,-5.8,0.4,-1.1,1,5,1072.0,47.398607,8.547945,108.1,0.7,2.2,2.2,-4.699999999999999,5.189412298131648
2025-09-16 10:26:26,2.6,-5.8,0.4,-1.1,1,5,1071.8,47.39861,8.547946,108.3,0.8,2.2,2.2,-4.699999999999999,5.189412298131648
2025-09-16 10:26:26,2.6,-5.8,0.4,-1.1,1,5,1071.5,47.398621,8.547947,109.0,0.8,2.2,2.2,-4.699999999999999,5.189412298131648
2025-09-16 10:26:26,2.5,-5.8,0.5,-1.1,1,5,1070.2,47.398623,8.547947,109.2,0.8,2.0,2.0,-4.699999999999999,5.107837115648853
2025-09-16 10:26:26,2.5,-5.8,0.4,-1.1,1,5,1070.0,47.398626,8.547947,109.3,0.8,2.1,2.1,-4.699999999999999,5.1478150704934995
2025-09-16 10:26:26,2.5,-5.8,0.4,-1.2,1,4,1069.7,47.398637,8.547948,110.1,0.9,2.1,2.1,-4.6,5.056678751908213
2025-09-16 10:26:26,2.4,-5.9,0.4,-1.4,1,4,1068.5,47.398639,8.547948,110.2,0.9,2.0,2.0,-4.5,4.924428900898052
2025-09-16 10:26:26,2.4,-5.9,0.5,-1.5,3,4,1068.2,47.398642,8.547948,110.4,0.9,1.9,1.9,-4.4,4.792702786528704
2025-09-16 10:26:27,2.4,-5.9,0.5,-1.5,3,4,1068.0,47.398655,8.547949,111.2,1.0,1.9,1.9,-4.4,4.792702786528704
2025-09-16 10:26:27,2.4,-6.0,0.4,-1.5,3,4,1066.4,47.398657,8.54795,111.3,1.0,2.0,2.0,-4.5,4.924428900898052
2025-09-16 10:26:27,2.3,-6.0,0.4,-1.5,3,4,1066.2,47.398671,8.547951,112.2,1.1,1.9,1.9,-4.5,4.884669896727925
2025-09-16 10:26:27,2.3,-6.0,0.6,-1.6,2,4,1064.7,47.398673,8.547951,112.3,1.1,1.6999999999999997,1.6999999999999997,-4.4,4.7169905660283025
2025-09-16 10:26:27,2.2,-6.0,0.4,-1.6,2,4,1064.4,47.398676,8.547951,112.4,1.1,1.8000000000000003,1.8000000000000003,-4.4,4.753945729601885
2025-09-16 10:26:27,2.2,-6.0,0.6,-1.6,1,4,1064.2,47.398692,8.547953,113.3,1.2,1.6,1.6,-4.4,4.68187996428785
2025-09-16 10:26:27,2.1,-6.1,0.5,-1.6,1,4,1062.4,47.398694,8.547953,113.4,1.2,1.6,1.6,-4.5,4.775981574503821
2025-09-16 10:26:27,2.1,-6.1,0.6,-1.6,1,4,1062.1,47.398696,8.547953,113.5,1.2,1.5,1.5,-4.5,4.743416490252569
2025-09-16 10:26:27,2.1,-6.1,0.5,-1.6,1,4,1061.9,47.398706,8.547954,114.0,1.3,1.6,1.6,-4.5,4.775981574503821
2025-09-16 10:26:27,2.0,-6.1,0.6,-1.6,1,4,1060.8,47.398708,8.547954,114.1,1.3,1.4,1.4,-4.5,4.712748667179271
2025-09-16 10:26:28,2.0,-6.1,0.7,-1.6,1,4,1060.5,47.398711,8.547954,114.2,1.3,1.3,1.3,-4.5,4.684015371452148
2025-09-16 10:26:28,2.0,-6.1,0.5,-1.6,1,4,1060.2,47.398721,8.547955,114.6,1.4,1.5,1.5,-4.5,4.743416490252569
2025-09-16 10:26:28,2.0,-6.2,0.7,-1.6,1,4,1059.1,47.398723,8.547956,114.7,1.4,1.3,1.3,-4.6,4.780167361086848
2025-09-16 10:26:28,2.0,-6.2,0.6,-1.6,1,4,1058.9,47.398726,8.547956,114.8,1.4,1.4,1.4,-4.6,4.808326112068523
2025-09-16 10:26:28,1.9,-6.2,0.5,-1.6,1,4,1058.6,47.398737,8.547957,115.3,1.4,1.4,1.4,-4.6,4.808326112068523
2025-09-16 10:26:28,1.9,-6.2,0.6,-1.6,1,4,1057.3,47.39874,8.547957,115.4,1.5,1.2999999999999998,1.2999999999999998,-4.6,4.780167361086847
2025-09-16 10:26:28,1.9,-6.2,0.7,-1.6,1,4,1057.0,47.398742,8.547958,115.5,1.5,1.2,1.2,-4.6,4.7539457296018846
2025-09-16 10:26:28,1.8,-6.2,0.7,-1.6,1,4,1056.7,47.398756,8.547959,115.9,1.5,1.1,1.1,-4.6,4.729693436154187
2025-09-16 10:26:28,1.8,-6.3,0.7,-1.6,1,5,1055.2,47.398759,8.547959,116.0,1.5,1.1,1.1,-4.699999999999999,4.827007354458868
2025-09-16 10:26:28,1.8,-6.3,0.7,-1.6,1,5,1054.9,47.398761,8.54796,116.1,1.6,1.1,1.1,-4.699999999999999,4.827007354458868
2025-09-16 10:26:29,1.8,-6.3,0.7,-1.6,1,5,1054.6,47.398775,8.547961,116.6,1.6,1.1,1.1,-4.699999999999999,4.827007354458868
2025-09-16 10:26:29,1.7,-6.3,0.7,-1.7,1,4,1053.1,47.398778,8.547961,116.7,1.6,1.0,1.0,-4.6,4.707440918375927
2025-09-16 10:26:29,1.7,-6.3,0.6,-1.8,1,4,1052.8,47.398781,8.547962,116.8,1.6,1.1,1.1,-4.5,4.632493928760188
2025-09-16 10:26:29,1.7,-6.3,0.6,-1.9,1,4,1052.5,47.398797,8.547963,117.4,1.6,1.1,1.1,-4.4,4.535416188179427
2025-09-16 10:26:29,1.7,-6.4,0.7,-2.0,1,4,1050.6,47.3988,8.547964,117.5,1.6,1.0,1.0,-4.4,4.512205669071391
2025-09-16 10:26:29,1.7,-6.4,0.7,-2.0,1,4,1050.3,47.398803,8.547964,117.6,1.6,1.0,1.0,-4.4,4.512205669071391
2025-09-16 10:26:29,1.7,-6.4,0.7,-2.0,1,4,1050.0,47.398816,8.547966,118.1,1.6,1.0,1.0,-4.4,4.512205669071391
2025-09-16 10:26:29,1.7,-6.4,0.6,-2.0,1,4,1048.5,47.398819,8.547966,118.2,1.6,1.1,1.1,-4.4,4.535416188179427
2025-09-16 10:26:29,1.7,-6.4,0.6,-2.0,1,4,1048.2,47.398822,8.547966,118.4,1.6,1.1,1.1,-4.4,4.535416188179427
2025-09-16 10:26:29,1.7,-6.4,0.7,-2.0,1,4,1047.9,47.398839,8.547968,119.1,1.6,1.0,1.0,-4.4,4.512205669071391
2025-09-16 10:26:30,1.8,-6.5,0.7,-2.0,1,4,1045.9,47.398842,8.547968,119.2,1.5,1.1,1.1,-4.5,4.632493928760188
2025-09-16 10:26:30,1.8,-6.5,0.7,-2.0,1,4,1045.6,47.398844,8.547969,119.4,1.5,1.1,1.1,-4.5,4.632493928760188
2025-09-16 10:26:30,1.8,-6.5,0.7,-2.0,1,4,1045.3,47.398855,8.54797,119.9,1.5,1.1,1.1,-4.5,4.632493928760188
2025-09-16 10:26:30,1.8,-6.6,0.7,-2.0,1,4,1044.1,47.398859,8.54797,120.1,1.5,1.1,1.1,-4.6,4.729693436154187
2025-09-16 10:26:30,1.8,-6.6,0.7,-2.0,1,4,1043.7,47.398862,8.547971,120.2,1.4,1.1,1.1,-4.6,4.729693436154187
2025-09-16 10:26:30,1.9,-6.6,0.7,-2.0,1,4,1043.4,47.398877,8.547973,121.0,1.4,1.2,1.2,-4.6,4.7539457296018846
2025-09-16 10:26:30,1.9,-6.6,0.7,-2.0,1,4,1041.7,47.398879,8.547973,121.1,1.4,1.2,1.2,-4.6,4.7539457296018846
2025-09-16 10:26:30,1.9,-6.6,0.7,-2.0,1,4,1041.4,47.398893,8.547974,121.8,1.4,1.2,1.2,-4.6,4.7539457296018846
2025-09-16 10:26:30,1.9,-6.7,0.7,-2.0,1,5,1040.0,47.398895,8.547975,121.9,1.4,1.2,1.2,-4.7,4.850773134253962
2025-09-16 10:26:30,1.9,-6.7,0.8,-2.0,1,5,1039.7,47.398897,8.547975,122.0,1.4,1.0999999999999999,1.0999999999999999,-4.7,4.8270073544588685
2025-09-16 10:26:31,2.0,-6.7,0.9,-2.1,1,4,1039.5,47.398907,8.547976,122.4,1.3,1.1,1.1,-4.6,4.729693436154187
2025-09-16 10:26:31,2.0,-6.7,0.9,-2.2,1,4,1038.3,47.398909,8.547976,122.5,1.3,1.1,1.1,-4.5,4.632493928760188
2025-09-16 10:26:31,2.0,-6.7,0.8,-2.3,1,4,1038.1,47.398912,8.547977,122.6,1.3,1.2,1.2,-4.4,4.560701700396552
2025-09-16 10:26:31,2.0,-6.7,0.8,-2.3,1,4,1037.8,47.398927,8.547978,123.2,1.3,1.2,1.2,-4.4,4.560701700396552
2025-09-16 10:26:31,2.0,-6.8,0.8,-2.3,1,4,1036.1,47.398929,8.547979,123.3,1.3,1.2,1.2,-4.5,4.657252408878008
